True Values,Predicted Values
-4.882750812,-5.548371372336067
-2.509112079,-2.0264795665531072
-3.211129891,-2.6236203409020558
-2.81900782,-2.9967417085306542
0.669139985,0.750617384992247
-3.017119836,-2.7610661356317063
-2.400727934,-2.8321001551657283
-0.767702541,-0.7000415974155224
-0.695468948,-1.8825552064799702
-0.316333715,-1.0202523315724221
-3.504181783,-4.436259562765364
-2.517395663,-3.031914529694162
-2.92676602,-2.808005332346756
-0.849089186,-1.9878159480733795
-6.745479711,-6.329898656262729
-4.147027826,-3.74351408081352
-1.614852928,-1.384055932482343
-2.104813241,-0.5197362602312241
-6.435527009,-5.931558352528642
-3.698444071,-2.9856655419899765
-3.913344453,-4.212465015137818
0.034761568,0.357745869101347
-5.004578121,-5.037542338067811
-2.800241859,-2.8268676065813425
-3.833651264,-4.8746276054184134
-4.315530543,-1.3236071203503528
0.47582725,-0.4854356761216143
-1.927384794,-2.2763313973875947
-4.3000002,-4.549524745868974
0.64733897,0.2620319394702499
-2.97776289,-3.0114149868068973
-1.410291979,-0.597169825742876
-5.043477723,-4.4759221664409665
-1.742752078,-2.2472515541048814
-2.239603663,-2.89271175441783
-1.372230252,-1.4709680987791351
0.177593902,-0.5111138440106524
-1.257882665,-3.7703321406140633
-3.362307966,-3.140213586810794
-1.99,-2.3534384293848696
-5.0599999,-3.7965438267804617
-1.198245503,-0.6427579816429546
-0.62,-0.5639820612465288
-3.133410814,-3.883377844782925
-2.712489678,-2.828528576632619
-3.932921684,-4.196876697348904
-3.9400001,-4.4529111485191075
-5.736671984,-5.118088192218991
-5.638903442,-5.218234783694079
-2.910732683,-2.781588446200805
-5.445805907,-4.649678844488237
-5.505653091,-4.130673837307067
-3.668632165,-1.762915784760397
-2.027365628,-2.2479697889864507
-6.664874603,-5.966806844837398
-4.671534463,-4.296802395234499
-0.397765163,-3.8575818271088065
-2.942292743,-3.1488005098750236
-2.644390698,-3.193115139271563
-3.881958079,-4.445462002455374
-0.622500831,-1.294611391971241
-4.373551812,-3.3672485101273626
-2.546390048,-2.37997917537407
-0.747711616,-1.371030929875508
-2.553502952,-2.8616682527588586
-4.047119081,-3.728592855531168
-6.254336821,-5.251585094210585
-1.871142142,-1.8035010547391295
-0.136750735,-0.8536698357806747
0.584734453,0.20404795301425746
-2.337008816,-2.4274501325019213
-4.576569426,-3.9240846554691284
-0.602675464,-0.5616856825965219
-1.42,-2.196458661015135
-1.772794018,-1.8137117617095881
-3.662223331,-3.5312849808223095
-3.225678676,-3.1255731705526326
0.695307021,0.17472236229041868
-0.017780356,-0.01785715966757953
-1.549033443,-1.5582939118435681
-4.217741036,-5.306606498364769
-0.993842433,-1.0294313728210844
-4.436160557,-4.21332074932374
-3.866404138,-1.7728349137312287
-2.01980911,-1.8700661008022048
-6.510963425,-6.269115802749642
-3.236010436,-3.007960102631789
-2.419795758,-3.0681717989186397
0.330199815,0.21789497553985224
-1.607962524,-1.5420459226745655
0.393414435,0.0877284934866044
-4.210369022,-4.211081239708944
-0.265001096,0.015304740046829635
-6.351412219,-5.252777109813821
-6.486753046,-4.321076497772695
